CD_LOJA;CD_MERCADORIA;ST_LIBERA_SEM_ESTOQUE;DS_CURVA_ABC;NR_QTDE_PONTO_RESSUPRIMENTO;NR_QTDE_ESTOQUE_SEGURANCA;NR_QTDE_ESTOQUE;NR_QTDE_RESERVA;DT_UltimaAlteracao;UsuarioUltimaAlteracao;ST_MERCADORIA_COMPRADA
1;568;S;;30.0000000000;20.0000000000;2.0000000000;.0000000000;2008-08-08 14:08:30.950;GRACILENE;
1;569;S;;17.0000000000;15.0000000000;2.0000000000;.0000000000;2009-09-02 16:13:49.567;GRACILENE;
1;570;S;;10.0000000000;8.0000000000;-18.0000000000;.0000000000;2016-04-01 16:23:50.417;ORANGE;
1;571;S;;17.0000000000;12.0000000000;2.0000000000;.0000000000;;;
1;572;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-19 17:16:30.000;GRACILENE;
1;573;S;;10.0000000000;6.0000000000;2.0000000000;.0000000000;2009-09-09 16:48:13.310;GRACILENE;
1;574;S;;18.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-02 10:02:13.513;GRACILENE;
1;575;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:47:47.607;GRACILENE;
1;576;S;;30.0000000000;20.0000000000;2.0000000000;.0000000000;2009-08-21 10:43:33.187;GRACILENE;
1;577;S;;30.0000000000;15.0000000000;2.0000000000;.0000000000;2006-12-01 15:56:31.840;GRACILENE;
1;578;S;;12.0000000000;5.0000000000;2.0000000000;.0000000000;2009-08-21 10:44:02.263;GRACILENE;
1;579;S;;12.0000000000;1.0000000000;-118.0000000000;.0000000000;2016-04-01 16:23:50.493;ORANGE;
1;580;S;;13.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-02 10:08:46.717;GRACILENE;
1;581;S;;12.0000000000;2.0000000000;2.0000000000;.0000000000;2009-10-01 18:12:36.917;GRACILENE;
1;582;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2006-12-01 15:27:17.403;GRACILENE;
1;583;S;;12.0000000000;6.0000000000;2.0000000000;.0000000000;2006-12-01 15:42:41.000;GRACILENE;
1;584;S;;10.0000000000;6.0000000000;2.0000000000;.0000000000;2009-08-06 16:08:03.560;GRACILENE;
1;585;S;;30.0000000000;15.0000000000;2.0000000000;.0000000000;2009-02-19 17:21:41.403;GRACILENE;
1;586;S;;30.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-28 17:43:33.327;GRACILENE;
1;587;S;;30.0000000000;12.0000000000;2.0000000000;.0000000000;2011-02-09 11:31:43.607;ORANGE;
1;588;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2013-02-28 09:50:07.470;ORANGE;
1;589;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:20:00.560;GRACILENE;
1;590;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 15:23:21.357;GRACILENE;
1;591;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:54:06.857;GRACILENE;
1;592;S;;12.0000000000;1.0000000000;2.0000000000;.0000000000;2009-08-22 08:40:46.233;GRACILENE;
1;593;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2006-12-01 15:50:12.607;GRACILENE;
1;594;S;;10.0000000000;3.0000000000;2.0000000000;.0000000000;2009-09-25 11:58:47.890;GRACILENE;
1;595;S;;10.0000000000;5.0000000000;2.0000000000;.0000000000;2008-07-31 17:42:15.217;GRACILENE;
1;596;S;;10.0000000000;5.0000000000;2.0000000000;.0000000000;2007-02-02 11:11:23.000;ORANGE;
1;597;S;;30.0000000000;20.0000000000;2.0000000000;.0000000000;2008-03-04 13:48:12.123;GRACILENE;
1;598;S;;10.0000000000;4.0000000000;2.0000000000;.0000000000;2008-03-04 13:48:21.497;GRACILENE;
1;599;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2008-03-04 13:48:39.983;GRACILENE;
1;600;S;;10.0000000000;8.0000000000;-11.0000000000;.0000000000;2016-08-11 15:41:07.763;ORANGE;
1;601;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2008-03-04 13:49:16.890;GRACILENE;
1;602;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2008-03-04 13:48:31.170;GRACILENE;
1;603;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-02-09 08:26:06.090;GRACILENE;
1;604;S;;10.0000000000;7.0000000000;2.0000000000;.0000000000;2009-09-14 17:25:49.653;GRACILENE;
1;605;S;;10.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-02 15:38:58.083;GRACILENE;
1;606;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-02 17:39:55.210;GRACILENE;
1;607;S;;5.0000000000;3.0000000000;2.0000000000;.0000000000;2006-12-01 15:59:09.013;GRACILENE;
1;608;S;;12.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;609;S;;10.0000000000;2.0000000000;2.0000000000;.0000000000;2009-09-16 08:41:41.577;GRACILENE;
1;610;S;;10.0000000000;1.0000000000;2.0000000000;.0000000000;2009-05-25 17:17:09.577;GRACILENE;
1;611;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-02-04 18:00:52.497;GRACILENE;
1;612;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-03-14 10:41:52.577;GRACILENE;
1;613;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;614;S;;20.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-01 16:25:09.730;GRACILENE;
1;615;S;;12.0000000000;6.0000000000;2.0000000000;.0000000000;2006-12-01 16:22:18.217;GRACILENE;
1;616;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:22:40.967;GRACILENE;
1;617;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:14:09.357;GRACILENE;
1;618;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:14:23.967;GRACILENE;
1;619;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:13:36.140;GRACILENE;
1;620;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;;;
1;621;S;;30.0000000000;20.0000000000;2.0000000000;.0000000000;2006-12-01 15:58:42.280;GRACILENE;
1;622;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-21 17:42:56.530;GRACILENE;
1;623;S;;30.0000000000;15.0000000000;2.0000000000;.0000000000;2014-08-14 17:37:38.147;ORANGE;
1;624;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:04:34.000;GRACILENE;
1;625;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-21 17:47:08.733;GRACILENE;
1;626;S;;20.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:17:30.327;GRACILENE;
1;627;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-01-05 16:37:06.700;GRACILENE;
1;628;S;;30.0000000000;20.0000000000;2.0000000000;.0000000000;2006-12-01 16:09:54.607;GRACILENE;
1;629;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-09-21 11:06:16.107;GRACILENE;
1;630;S;;30.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:10:52.530;GRACILENE;
1;631;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:16:32.280;GRACILENE;
1;632;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;633;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-08-14 09:12:40.763;GRACILENE;
1;634;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:12:44.513;GRACILENE;
1;635;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:16:52.763;GRACILENE;
1;636;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-09-29 11:24:01.200;GRACILENE;
1;637;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:17:09.967;GRACILENE;
1;638;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;639;S;;10.0000000000;8.0000000000;-2.0000000000;.0000000000;2016-06-15 15:09:17.757;ORANGE;
1;640;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:15:12.980;GRACILENE;
1;641;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;642;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2008-05-12 16:18:02.670;GRACILENE;
1;643;S;;12.0000000000;3.0000000000;2.0000000000;.0000000000;2008-05-12 16:16:11.997;GRACILENE;
1;644;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;645;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:26:35.500;GRACILENE;
1;646;S;;15.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:26:50.480;GRACILENE;
1;647;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;648;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:25:43.717;GRACILENE;
1;649;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-08-20 10:10:01.310;GRACILENE;
1;650;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:25:29.357;GRACILENE;
1;651;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2011-04-29 15:26:31.980;ORANGE;
1;652;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:23:44.250;GRACILENE;
1;653;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:24:20.730;GRACILENE;
1;654;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;655;S;;15.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;656;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;657;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:05:59.513;GRACILENE;
1;658;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:06:13.480;GRACILENE;
1;659;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:19:49.903;GRACILENE;
1;660;S;;10.0000000000;11.0000000000;2.0000000000;.0000000000;2008-05-12 16:20:02.293;GRACILENE;
1;661;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:20:30.873;GRACILENE;
1;662;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:20:13.873;GRACILENE;
1;663;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:19:21.513;GRACILENE;
1;664;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-06-10 15:51:46.233;GRACILENE;
1;665;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-29 11:24:01.670;GRACILENE;
1;666;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:21:06.513;GRACILENE;
1;667;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:21:24.310;GRACILENE;
1;668;S;;12.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:13:05.653;GRACILENE;
1;669;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:13:19.670;GRACILENE;
1;670;S;;50.0000000000;25.0000000000;2.0000000000;.0000000000;2006-12-01 16:24:34.343;GRACILENE;
1;671;S;;12.0000000000;8.0000000000;2.0000000000;.0000000000;2008-05-12 16:16:54.793;GRACILENE;
1;672;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2009-03-17 12:05:01.810;GRACILENE;
1;673;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-06-16 14:29:47.473;GRACILENE;
1;674;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;675;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;676;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;;;
1;677;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2007-04-17 17:26:47.903;GRACILENE;
1;678;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;679;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-09-29 11:24:02.107;GRACILENE;
1;680;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-09-01 10:13:44.403;GRACILENE;
1;681;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2007-04-26 09:57:02.670;GRACILENE;
1;682;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2009-08-22 08:27:23.937;GRACILENE;
1;683;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;2008-03-13 16:50:22.217;GRACILENE;
1;684;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2008-08-11 14:18:30.700;GRACILENE;
1;685;S;;20.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-29 11:24:02.560;GRACILENE;
1;686;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;;;
1;687;S;;20.0000000000;5.0000000000;2.0000000000;.0000000000;;;
1;688;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-21 16:51:37.620;GRACILENE;
1;689;S;;12.0000000000;10.0000000000;3.0000000000;.0000000000;2015-11-11 10:01:00.983;ORANGE;
1;690;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;691;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-08-24 13:52:00.140;LIDIANE;
1;692;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:14:00.293;GRACILENE;
1;693;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:15:25.170;GRACILENE;
1;694;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:14:32.327;GRACILENE;
1;695;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:14:16.687;GRACILENE;
1;696;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2008-05-12 16:15:13.920;GRACILENE;
1;697;S;;15.0000000000;12.0000000000;2.0000000000;.0000000000;2008-05-12 16:15:38.233;GRACILENE;
1;698;S;;20.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 15:56:52.217;GRACILENE;
1;699;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 15:57:00.890;GRACILENE;
1;700;S;;12.0000000000;10.0000000000;4.0000000000;.0000000000;2016-07-20 10:13:28.603;ORANGE;
1;701;S;;12.0000000000;10.0000000000;232.0000000000;.0000000000;2016-05-27 10:30:40.727;ORANGE;
1;702;S;;15.0000000000;12.0000000000;.0000000000;.0000000000;2016-05-27 10:30:40.790;ORANGE;
1;703;S;;16.0000000000;14.0000000000;.0000000000;.0000000000;2016-05-27 10:30:40.843;ORANGE;
1;704;S;;15.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-01 15:57:15.530;GRACILENE;
1;705;S;;40.0000000000;20.0000000000;2.0000000000;.0000000000;2006-12-01 15:57:30.467;GRACILENE;
1;706;S;;20.0000000000;15.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;707;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2014-10-08 09:58:45.747;ORANGE;
1;708;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-21 16:52:28.227;GRACILENE;
1;709;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-11-21 16:52:17.213;GRACILENE;
1;710;S;;15.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-01 16:27:32.230;GRACILENE;
1;711;S;;15.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-01 16:28:54.937;GRACILENE;
1;712;S;;20.0000000000;12.0000000000;2.0000000000;.0000000000;2006-12-01 16:26:20.670;GRACILENE;
1;713;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:26:03.497;GRACILENE;
1;714;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-12-01 16:21:41.810;GRACILENE;
1;715;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-01 16:21:58.937;GRACILENE;
1;716;S;;15.0000000000;12.0000000000;2.0000000000;.0000000000;;;
1;717;S;;15.0000000000;10.0000000000;2.0000000000;.0000000000;;;
1;718;S;;.0000000000;4.0000000000;2.0000000000;.0000000000;2009-06-05 14:52:47.577;GRACILENE;
1;719;S;;.0000000000;19.0000000000;2.0000000000;.0000000000;2013-06-03 10:19:20.420;ORANGE;
1;720;S;;50.0000000000;15.0000000000;2.0000000000;.0000000000;2013-04-08 16:35:10.603;ORANGE;
1;721;S;;50.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-19 08:47:10.593;ORANGE;
1;722;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2013-04-16 16:28:49.990;ORANGE;
1;723;S;;50.0000000000;6.0000000000;2.0000000000;.0000000000;2009-09-09 17:18:29.560;GRACILENE;
1;724;S;;50.0000000000;20.0000000000;2.0000000000;.0000000000;2009-05-06 10:12:15.547;GRACILENE;
1;725;S;;20.0000000000;10.0000000000;2.0000000000;.0000000000;2009-05-06 10:12:35.250;GRACILENE;
1;726;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-03-10 10:47:48.890;GRACILENE;
1;727;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-20 10:35:35.687;GRACILENE;
1;728;S;;12.0000000000;10.0000000000;2.0000000000;.0000000000;2006-12-20 10:34:34.687;GRACILENE;
1;729;S;;10.0000000000;6.0000000000;2.0000000000;.0000000000;2014-08-14 17:37:38.020;ORANGE;
1;730;S;;10.0000000000;15.0000000000;2.0000000000;.0000000000;2009-05-26 14:57:22.000;GRACILENE;
1;731;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-01-29 15:34:39.670;GRACILENE;
1;732;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-01-29 15:32:54.357;GRACILENE;
1;733;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-01-29 15:32:41.327;GRACILENE;
1;734;S;;.0000000000;6.0000000000;2.0000000000;.0000000000;2009-08-28 09:38:08.560;GRACILENE;
1;735;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2013-06-03 10:22:40.133;ORANGE;
1;736;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2013-06-04 11:37:28.000;ORANGE;
1;737;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-08-14 09:13:47.217;GRACILENE;
1;738;S;;.0000000000;1.0000000000;2.0000000000;.0000000000;2008-03-17 15:07:22.420;GRACILENE;
1;739;S;;.0000000000;1.0000000000;2.0000000000;.0000000000;2009-09-21 11:06:16.483;GRACILENE;
1;740;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-04-11 11:55:53.470;GRACILENE;
1;741;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-10-28 16:19:30.170;GRACILENE;
1;742;S;;.0000000000;8.0000000000;2.0000000000;.0000000000;2008-10-28 16:19:40.857;GRACILENE;
1;743;S;;.0000000000;10.0000000000;2.0000000000;.0000000000;2009-01-19 11:44:03.967;GRACILENE;
1;744;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;745;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;746;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;747;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;748;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-03-18 13:33:07.593;GRACILENE;
1;749;S;;.0000000000;10.0000000000;2.0000000000;.0000000000;2009-01-07 11:33:24.107;GRACILENE;
1;750;S;;.0000000000;2.0000000000;2.0000000000;.0000000000;2008-02-20 13:49:33.107;GRACILENE;
1;751;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-28 16:39:42.013;GRACILENE;
1;752;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;753;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-10-18 10:15:42.233;GRACILENE;
1;754;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-16 16:51:46.903;GRACILENE;
1;755;S;;.0000000000;28.0000000000;2.0000000000;.0000000000;2012-06-15 17:07:27.247;ORANGE;
1;756;S;;.0000000000;3.0000000000;2.0000000000;.0000000000;2009-09-30 16:28:42.983;GRACILENE;
1;757;S;;.0000000000;3.0000000000;2.0000000000;.0000000000;2007-01-12 09:54:21.000;GRACILENE;
1;758;S;;.0000000000;3.0000000000;2.0000000000;.0000000000;2009-09-10 18:05:51.280;GRACILENE;
1;759;S;;.0000000000;2.0000000000;2.0000000000;.0000000000;2007-01-09 11:01:52.000;GRACILENE;
1;760;S;;.0000000000;13.0000000000;2.0000000000;.0000000000;2009-09-28 16:39:42.450;GRACILENE;
1;761;S;;.0000000000;4.0000000000;2.0000000000;.0000000000;2007-05-07 14:13:12.687;GRACILENE;
1;762;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;763;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;764;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-10-01 16:55:31.887;GRACILENE;
1;765;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2008-01-25 11:07:31.747;GRACILENE;
1;766;S;;.0000000000;.0000000000;2.0000000000;.0000000000;;;
1;767;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-01-29 15:30:06.577;GRACILENE;
1;768;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;769;S;;12.0000000000;156.0000000000;2.0000000000;.0000000000;2011-08-26 14:33:00.000;ORANGE;
1;770;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-07-23 16:53:47.687;GRACILENE;
1;771;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;772;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;773;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-05-11 18:01:58.937;GRACILENE;
1;774;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-03-25 17:09:17.170;GRACILENE;
1;775;S;;.0000000000;10.0000000000;2.0000000000;.0000000000;2009-09-25 08:49:13.920;GRACILENE;
1;776;S;;.0000000000;2.0000000000;2.0000000000;.0000000000;2009-08-21 09:09:46.763;GRACILENE;
1;777;S;;.0000000000;11.0000000000;2.0000000000;.0000000000;2011-02-09 11:31:43.420;ORANGE;
1;778;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-04-30 13:00:40.450;GRACILENE;
1;779;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2006-08-28 14:47:57.013;GRACILENE;
1;780;S;;20.0000000000;2.0000000000;2.0000000000;.0000000000;2009-08-10 11:58:19.687;GRACILENE;
1;781;S;;.0000000000;.0000000000;365.0000000000;.0000000000;2015-12-15 10:50:33.617;ORANGE;
1;782;S;;10.0000000000;1.0000000000;2.0000000000;.0000000000;2010-11-29 18:41:52.200;ORANGE;
1;783;S;;25.0000000000;2.0000000000;2.0000000000;.0000000000;2006-12-19 12:16:40.327;GRACILENE;
1;784;S;;5.0000000000;1.0000000000;2.0000000000;.0000000000;2009-04-02 15:40:12.840;GRACILENE;
1;785;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-02-14 09:32:53.670;GRACILENE;
1;786;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;787;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-09-21 11:29:34.747;GRACILENE;
1;788;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2007-06-15 16:26:17.937;GRACILENE;
1;789;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2012-03-06 09:08:13.230;ORANGE;
1;790;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;791;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-21 11:42:23.123;GRACILENE;
1;792;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-09-24 09:54:45.293;GRACILENE;
1;793;S;;.0000000000;63.0000000000;2.0000000000;.0000000000;2009-10-01 12:59:49.420;GRACILENE;
1;794;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-09-21 11:29:35.123;GRACILENE;
1;795;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;796;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;797;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-12-01 14:57:43.093;GRACILENE;
1;798;S;;.0000000000;.0000000000;2.0000000000;.0000000000;;;
1;799;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-11-29 11:06:32.060;ORANGE;
1;800;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-12-01 15:57:56.590;GRACILENE;
1;801;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2007-04-04 10:38:59.780;GRACILENE;
1;802;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2009-09-02 11:57:36.303;GRACILENE;
1;803;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2008-11-11 15:42:55.010;GRACILENE;
1;804;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-12-20 10:37:21.763;GRACILENE;
1;805;S;;.0000000000;2.0000000000;2.0000000000;.0000000000;2009-10-02 17:23:12.797;GRACILENE;
1;806;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2010-10-07 17:36:34.703;ORANGE;
1;807;S;;.0000000000;.0000000000;2.0000000000;.0000000000;;;
1;808;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-10-28 16:19:07.357;GRACILENE;
1;809;S;;.0000000000;4.0000000000;2.0000000000;.0000000000;2008-10-28 16:18:55.967;GRACILENE;
1;810;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-07-17 14:49:22.890;GRACILENE;
1;811;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-07-17 14:49:34.560;GRACILENE;
1;812;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2008-09-09 16:41:38.170;GRACILENE;
1;813;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-02-18 13:27:12.467;GRACILENE;
1;814;S;;.0000000000;8.0000000000;2.0000000000;.0000000000;2012-02-14 16:02:57.200;ORANGE;
1;815;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2006-12-01 15:55:13.640;GRACILENE;
1;816;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-07-13 13:11:51.717;GRACILENE;
1;817;S;;.0000000000;.0000000000;2.0000000000;.0000000000;2009-07-28 17:33:29.420;GRACILENE;
1;818;S;;10.0000000000;8.0000000000;2.0000000000;.0000000000;2007-03-28 14:31:12.990;GRACILENE;
1;819;S;;.0000000000;1.0000000000;2.0000000000;.0000000000;2008-10-02 11:14:53.343;GRACILENE;
